Actual	Final
Time	Vertical Subset Except Default	Current Headcount	AOP Vacant Positions	TA Open	Attrition %	Attrition Backfills	Sub Grp Vertical
Jan 18	Wireline Drafting	48	9	3	0.1952	0.7807999999999999	Sobhanbabu Chunduru
Jan 18	Grouse	140	9	5	0.1952	2.2773333333333334	Sobhanbabu Chunduru
Jan 18	Centrex Assignment	11	3	0	0.1952	0.17893333333333333	Sobhanbabu Chunduru
Jan 18	VDSL	7	4	0	0.1952	0.11386666666666667	Sobhanbabu Chunduru
Jan 18	TBS Enterprise Business	83	2	0	0.1952	1.3501333333333334	Sobhanbabu Chunduru
Jan 18	NECE	19	17	1	0.1952	0.30906666666666666	Sobhanbabu Chunduru
Jan 18	Order and Implementation Management	48	11	2	0.1952	0.7807999999999999	Sobhanbabu Chunduru
Jan 18	TELUS Audit	2	1	0	0.1952	0.03253333333333333	Sobhanbabu Chunduru
Jan 18	CARE Business	21	1	0	0.1952	0.3416	Sobhanbabu Chunduru
Jan 18	Customer Transport Design	14	1	0	0.1952	0.22773333333333334	Sobhanbabu Chunduru
Jan 18	Cloud Collaboration and Skype Business	17	3	3	0.1952	0.2765333333333333	Sobhanbabu Chunduru
Jan 18	COINS	5	5	0	0.1952	0.08133333333333334	Sobhanbabu Chunduru
Jan 18	CARE Back office	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	TFD	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Business Operations	1	0	2	0.1952	0.016266666666666665	
Jan 18	Telus Project Form Creation	4	0	0	0.1952	0.06506666666666666	Sobhanbabu Chunduru
Jan 18	Centrex Order Entry	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Telus TBS Enterprise Business	0	2	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Telus	1	0	0	0.1952	0.016266666666666665	
Jan 18	Telus CARE Retail	0	2	1	0.1952	0	
Jan 18	Centrex Order	0	0	0	0.1952	0	
Jan 18	Order Implementation	1	0	1	0.1952	0.016266666666666665	
Jan 18	TELUS Reliability Audit	0	0	0	0.1952	0	
Jan 18	CTD-MDAT	2	1	0	0.1952	0.03253333333333333	
Jan 18	BMO	0	0	0	0.1952	0	
Jan 18	CV Cleaning	0	0	0	0.1952	0	
Jan 18	TBS Enterprise Business	1	0	0	0.1952	0.016266666666666665	
Jan 18	Falcon	54	3	11	0.1952	0.8784000000000001	
Jan 18	Wholesale OIM	0	0	0	0.1952	0	
Jan 18	Telus Onesite CIQ	1	0	0	0.1952	0.016266666666666665	
Jan 18	Billing Audits	6	1	0	0.1952	0.09759999999999999	
Jan 18	PRI Translations	0	0	0	0.1952	0	
Jan 18	Micro Cell Design	0	0	0	0.1952	0	
Jan 18	Network Logical Engineering	27	1	0	0.1952	0.43920000000000003	
Jan 18	Telus - Discovery	0	0	0	0.1952	0	
Jan 18	TTL	0	0	0	0.1952	0	
Jan 18	Customer Network Discovery	0	0	0	0.1952	0	
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	Cloud	0	0	0	0.1952	0	
Jan 18	FOC	0	0	0	0.1952	0	
Jan 18	Microcell Design work	1	0	0	0.1952	0.016266666666666665	
Jan 18	Delivery Excellence	1	0	0	0.1952	0.016266666666666665	
Jan 18	Service Delivery	1	8	0	0.1952	0.016266666666666665	Sobhanbabu Chunduru
Jan 18	Service Assurance	1	11	0	0.1952	0.016266666666666665	Sobhanbabu Chunduru
Jan 18	Customer Network Discovery	0	2	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Service Delivery	0	1	0	0.1952	0	
Jan 18	Network Testing	0	0	0	0.1952	0	
Jan 18	FO - Delhi	24	1	0	0.1952	0.39039999999999997	Neeraj Sonker
Jan 18	FO - KER	9	0	0	0.1952	0.1464	Neeraj Sonker
Jan 18	FO - Mumbai	34	2	1	0.1952	0.5530666666666666	Neeraj Sonker
Jan 18	FO - RJ	5	0	0	0.1952	0.08133333333333334	Neeraj Sonker
Jan 18	FO - TN	20	4	0	0.1952	0.32533333333333336	Neeraj Sonker
Jan 18	FO - AP	13	1	0	0.1952	0.2114666666666667	
Jan 18	FO - UPE	8	2	0	0.1952	0.13013333333333332	
Jan 18	FO - Corporate	4	0	0	0.1952	0.06506666666666666	Neeraj Sonker
Jan 18	FO - KAR	16	1	0	0.1952	0.26026666666666665	Neeraj Sonker
Jan 18	FO - West Bengal	6	2	0	0.1952	0.09759999999999999	
Jan 18	FO - Satellite Operations	11	1	0	0.1952	0.17893333333333333	Neeraj Sonker
Jan 18	NOC India ( IP, RF & TX)	108	6	3	0.1952	1.7568000000000001	Neeraj Sonker
Jan 18	Back Office Provisioning	64	4	1	0.1952	1.0410666666666666	Neeraj Sonker
Jan 18	Serv Corp	8	0	0	0.1952	0.13013333333333332	Neeraj Sonker
Jan 18	FO - J&K	0	0	0	0.1952	0	Neeraj Sonker
Jan 18	FO - UPW	5	0	0	0.1952	0.08133333333333334	Neeraj Sonker
Jan 18	Cable Operations	76	5	0	0.1952	1.2362666666666666	Neeraj Sonker
Jan 18	SQM	6	0	0	0.1952	0.09759999999999999	
Jan 18	FO - ROM	9	1	0	0.1952	0.1464	Neeraj Sonker
Jan 18	FO - MPCG	5	0	0	0.1952	0.08133333333333334	Neeraj Sonker
Jan 18	FO - Gujarat	8	0	0	0.1952	0.13013333333333332	
Jan 18	FO - Orissa	2	0	0	0.1952	0.03253333333333333	
Jan 18	FO - Punjab	4	4	0	0.1952	0.06506666666666666	
Jan 18	Wireless Delivery	24	2	2	0.1952	0.39039999999999997	
Jan 18	FO - Haryana	2	2	0	0.1952	0.03253333333333333	Neeraj Sonker
Jan 18	Service Delivery & Assurance	1	0	0	0.1952	0.016266666666666665	
Jan 18	FO - Business Ops	9	0	0	0.1952	0.1464	Neeraj Sonker
Jan 18	FO - Bihar	1	0	0	0.1952	0.016266666666666665	
Jan 18	FO - KAR	73	32	0	0.1952	1.1874666666666667	Neeraj Sonker
Jan 18	FO - RJ	26	7	0	0.1952	0.4229333333333334	
Jan 18	NOC	110	69	4	0.1952	1.7893333333333334	Neeraj Sonker
Jan 18	FO - Mumbai	56	7	1	0.1952	0.9109333333333334	
Jan 18	FO - Haryana	28	13	0	0.1952	0.4554666666666667	
Jan 18	FO - AP	74	29	0	0.1952	1.2037333333333333	Neeraj Sonker
Jan 18	FO - UPW	32	11	0	0.1952	0.5205333333333333	
Jan 18	FO - West Bengal	22	2	0	0.1952	0.35786666666666667	Neeraj Sonker
Jan 18	FO - MPCG	41	15	0	0.1952	0.6669333333333333	
Jan 18	FO - Gujarat	41	13	0	0.1952	0.6669333333333333	Neeraj Sonker
Jan 18	FO - ROM	88	43	0	0.1952	1.4314666666666667	
Jan 18	FO - TN	59	32	0	0.1952	0.9597333333333333	
Jan 18	FO - KER	33	4	1	0.1952	0.5367999999999999	
Jan 18	FO - UPE	32	7	0	0.1952	0.5205333333333333	Neeraj Sonker
Jan 18	FO - Bihar	9	3	0	0.1952	0.1464	Neeraj Sonker
Jan 18	FO - NESA	4	0	0	0.1952	0.06506666666666666	Neeraj Sonker
Jan 18	FO - Delhi	24	5	1	0.1952	0.39039999999999997	
Jan 18	FO - Punjab	29	8	0	0.1952	0.47173333333333334	Neeraj Sonker
Jan 18	FO - Jharkhand	7	2	0	0.1952	0.11386666666666667	Neeraj Sonker
Jan 18	TTL MPLS NOC	28	22	3	0.1952	0.4554666666666667	Neeraj Sonker
Jan 18	SQM	14	2	1	0.1952	0.22773333333333334	Neeraj Sonker
Jan 18	FO - Orissa	7	0	0	0.1952	0.11386666666666667	Neeraj Sonker
Jan 18	FO - HP	5	5	0	0.1952	0.08133333333333334	Neeraj Sonker
Jan 18	FO - J&K	2	0	0	0.1952	0.03253333333333333	
Jan 18	FO - Corporate	4	0	0	0.1952	0.06506666666666666	
Jan 18	FO - Materials & Logistics	1	0	0	0.1952	0.016266666666666665	
Jan 18	FO - CSD	1	0	0	0.1952	0.016266666666666665	
Jan 18	Cramer-BOP	0	0	0	0.1952	0	
Jan 18	Tx SOC FTS	0	0	0	0.1952	0	
Jan 18	Delivery Excellence	0	0	0	0.1952	0	
Jan 18	WACS	7	0	1	0.1952	0.11386666666666667	Sobhanbabu Chunduru
Jan 18	NOC	0	0	0	0.1952	0	
Jan 18	Practice	34	4	3	0.1952	0.5530666666666666	Chalapathi Rao
Jan 18	Sales & BD	31	11	0	0.1952	0.5042666666666666	R, Madhusudhan M
Jan 18	Pre Sales & Solutions	24	14	0	0.1952	0.39039999999999997	Chalapathi Rao
Jan 18	Business Operations	10	13	0	0.1952	0.16266666666666668	R, Madhusudhan M
Jan 18	Business Excellence	0	2	2	0.1952	0	
Jan 18	Marketing & Communications	3	0	0	0.1952	0.048799999999999996	R, Madhusudhan M
Jan 18	Operations	6	3	0	0.1952	0.09759999999999999	R, Madhusudhan M
Jan 18	Chairman's office	2	0	0	0.1952	0.03253333333333333	R, Madhusudhan M
Jan 18	CEO's Office (TCTSL)	3	1	0	0.1952	0.048799999999999996	R, Madhusudhan M
Jan 18	Partnerships & Alliances	7	0	0	0.1952	0.11386666666666667	Chalapathi Rao
Jan 18	Service Delivery & Assurance	1	0	0	0.1952	0.016266666666666665	R, Madhusudhan M
Jan 18	RMG	3	0	0	0.1952	0.048799999999999996	
Jan 18	Legal and Commercial	0	0	0	0.1952	0	
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	Transition	5	0	1	0.1952	0.08133333333333334	
Jan 18	Business Transformation Project	2	0	0	0.1952	0.03253333333333333	
Jan 18	Bid Management	4	0	1	0.1952	0.06506666666666666	
Jan 18	PBX	13	6	2	0.1952	0.2114666666666667	R, Madhusudhan M
Jan 18	Project	18	3	0	0.1952	0.2928	Sobhanbabu Chunduru
Jan 18	MS Office	0	1	0	0.1952	0	
Jan 18	PBX L1 Assurance	0	0	0	0.1952	0	
Jan 18	MSOS/ODCC support	0	0	0	0.1952	0	
Jan 18	Network Provisioning and configuration	0	0	0	0.1952	0	
Jan 18	Bell Wirelss Tool Automation	0	0	0	0.1952	0	
Jan 18	Bell RADS support and maintenance	0	0	0	0.1952	0	
Jan 18	Projects	172	44	2	0.1952	2.7978666666666667	Sobhanbabu Chunduru
Jan 18	C&W Access	53	11	0	0.1952	0.8621333333333334	Sobhanbabu Chunduru
Jan 18	Projects and Programmes	15	4	0	0.1952	0.24400000000000002	Sobhanbabu Chunduru
Jan 18	C&W Data	34	5	0	0.1952	0.5530666666666666	Sobhanbabu Chunduru
Jan 18	NGP	248	62	10	0.1952	4.034133333333333	Sobhanbabu Chunduru
Jan 18	IPD	13	4	0	0.1952	0.2114666666666667	Sobhanbabu Chunduru
Jan 18	Cease	66	9	6	0.1952	1.0735999999999999	Sobhanbabu Chunduru
Jan 18	System Integration	28	11	0	0.1952	0.4554666666666667	Sobhanbabu Chunduru
Jan 18	Fiber Services	132	31	0	0.1952	2.1471999999999998	Sobhanbabu Chunduru
Jan 18	PIM	198	32	3	0.1952	3.2207999999999997	Sobhanbabu Chunduru
Jan 18	Access	4	1	0	0.1952	0.06506666666666666	Sobhanbabu Chunduru
Jan 18	NI&S	169	1400	0	0.1952	2.7490666666666668	Sobhanbabu Chunduru
Jan 18	Planning & Design	8	14	0	0.1952	0.13013333333333332	Sobhanbabu Chunduru
Jan 18	Vodafone Laas	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Vodafone IPD Field	1	1	0	0.1952	0.016266666666666665	Sobhanbabu Chunduru
Jan 18	Vodafone	4	0	0	0.1952	0.06506666666666666	R, Madhusudhan M
Jan 18	P&D	1	1	0	0.1952	0.016266666666666665	Sobhanbabu Chunduru
Jan 18	Systems Integration	2	1	0	0.1952	0.03253333333333333	
Jan 18	Mobility	0	0	0	0.1952	0	
Jan 18	SRT	0	0	0	0.1952	0	
Jan 18	Lab As a Service	0	0	0	0.1952	0	
Jan 18	TES-GTES	0	0	0	0.1952	0	
Jan 18	Migration	0	0	0	0.1952	0	
Jan 18	TES - BAU1	0	0	0	0.1952	0	
Jan 18	Business Excellence	0	0	0	0.1952	0	
Jan 18	NBN	2	73	0	0.1952	0.03253333333333333	Sobhanbabu Chunduru
Jan 18	Gemini	55	26	3	0.1952	0.8946666666666667	Sobhanbabu Chunduru
Jan 18	Business Excellence	0	0	0	0.1952	0	
Jan 18	NBN Greenfield MDU	0	13	0	0.1952	0	
Jan 18	PDSA	11	14	0	0.1952	0.17893333333333333	
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	Delivery Excellence	3	0	0	0.1952	0.048799999999999996	
Jan 18	Project Field Delivery	0	19	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Product Activation	0	30	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Project V	0	19	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Activation	0	0	0	0.1952	0	
Jan 18	Service Assurance	120	18	2	0.1952	1.9520000000000002	
Jan 18	Service Delivery	25	4	3	0.1952	0.4066666666666666	
Jan 18	SD	1	0	0	0.1952	0.016266666666666665	
Jan 18	Service Delivery	1	0	0	0.1952	0.016266666666666665	
Jan 18	Delivery Excellence	1	0	0	0.1952	0.016266666666666665	
Jan 18	Service Assurance	23	20	7	0.1952	0.3741333333333333	
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	IT	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Pre Sales & Solutions	1	0	0	0.1952	0.016266666666666665	
Jan 18	Business Excellence	16	2	0	0.1952	0.26026666666666665	Chalapathi Rao
Jan 18	SME-Delivery	0	2	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Transition	1	0	1	0.1952	0.016266666666666665	Sobhanbabu Chunduru
Jan 18	Business Operations	2	1	0	0.1952	0.03253333333333333	
Jan 18	Sales	0	0	0	0.1952	0	R, Madhusudhan M
Jan 18	IT Products	2	0	0	0.1952	0.03253333333333333	Sobhanbabu Chunduru
Jan 18	Wireless Delivery	0	2	0	0.1952	0	
Jan 18	Project Management Office (PMO)	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Operations	1	0	0	0.1952	0.016266666666666665	
Jan 18	Delivery Operations	1	0	0	0.1952	0.016266666666666665	Sobhanbabu Chunduru
Jan 18	RMG	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	SME	0	0	0	0.1952	0	Sobhanbabu Chunduru
Jan 18	Quality	0	0	0	0.1952	0	
Jan 18	Delivery Support	0	0	0	0.1952	0	
Jan 18	Sales	0	0	0	0.1952	0	
Jan 18	Project Management Office (PMO)	0	0	0	0.1952	0	
Jan 18	Project Management Office (PMO)	0	0	0	0.1952	0	
Jan 18	Practice	13	0	0	0.1952	0.2114666666666667	
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	Infrastructure	3	0	0	0.1952	0.048799999999999996	
Jan 18	Bench	33	136	6	0.1952	0.5367999999999999	R, Madhusudhan M
Jan 18	RMG Activity	0	9	1	0.1952	0	R, Madhusudhan M
Jan 18	Cramer-BOP	0	0	0	0.1952	0	Neeraj Sonker
Jan 18	FO - UPW	8	0	1	0.1952	0.13013333333333332	
Jan 18	FO - UPE	14	0	0	0.1952	0.22773333333333334	
Jan 18	FO - AP	11	1	0	0.1952	0.17893333333333333	
Jan 18	FO - KER	2	0	0	0.1952	0.03253333333333333	
Jan 18	FO - TN	8	2	0	0.1952	0.13013333333333332	
Jan 18	FO - Delhi	6	1	0	0.1952	0.09759999999999999	
Jan 18	FO - Punjab	1	0	0	0.1952	0.016266666666666665	
Jan 18	FO - CSD	12	122	0	0.1952	0.19519999999999998	Neeraj Sonker
Jan 18	FO - Haryana	0	0	0	0.1952	0	
Jan 18	FO - KAR	10	0	1	0.1952	0.16266666666666668	
Jan 18	FO - Materials & Logistics	2	0	0	0.1952	0.03253333333333333	Neeraj Sonker
Jan 18	FO - Business Ops	1	0	0	0.1952	0.016266666666666665	
Jan 18	Business Excellence	0	0	0	0.1952	0	
Jan 18	Delivery Excellence	0	0	0	0.1952	0	
Jan 18	Customer Management	61	45	0	0.1952	0.9922666666666667	Neeraj Sonker
Jan 18	Incident Management	134	58	0	0.1952	2.179733333333333	Neeraj Sonker
Jan 18	ILL	3	3	0	0.1952	0.048799999999999996	Neeraj Sonker
Jan 18	PQM	35	13	0	0.1952	0.5693333333333334	Neeraj Sonker
Jan 18	Focused Technical Support	31	15	0	0.1952	0.5042666666666666	Neeraj Sonker
Jan 18	RF SOC L2 Desk	2	0	0	0.1952	0.03253333333333333	Neeraj Sonker
Jan 18	Performance & Quality Mgmt	1	0	0	0.1952	0.016266666666666665	
Jan 18	TX	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	Escalation Desk L2	4	1	0	0.1952	0.06506666666666666	Neeraj Sonker
Jan 18	Tx SOC Regional Lead	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	Tx SOC L2 Technical Desk	4	0	0	0.1952	0.06506666666666666	Neeraj Sonker
Jan 18	SOC Head	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	SOC	1	0	0	0.1952	0.016266666666666665	
Jan 18	RF SOC FTS	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	Tx SOC FTS	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	Head TTL	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	PRI	0	1	0	0.1952	0	
Jan 18	Customer & Incident Mgt	0	0	0	0.1952	0	
Jan 18	RF SOC Lead	0	0	0	0.1952	0	
Jan 18	TSC	0	0	0	0.1952	0	
Jan 18	PMG Network Quality	0	0	0	0.1952	0	
Jan 18	PMG Lead	0	0	0	0.1952	0	
Jan 18	PMG SAT	0	0	0	0.1952	0	
Jan 18	Tx SOC Lead	0	0	0	0.1952	0	
Jan 18	Escalation Desk MIS	0	0	0	0.1952	0	
Jan 18	Escalation Desk Lead	0	0	0	0.1952	0	
Jan 18	MS Desk	0	0	0	0.1952	0	
Jan 18	SPOT	0	0	0	0.1952	0	
Jan 18	Wireless Delivery	6	2	0	0.1952	0.09759999999999999	Sobhanbabu Chunduru
Jan 18	Retail Broadband	24	8	0	0.1952	0.39039999999999997	Neeraj Sonker
Jan 18	FO - HP	17	1	0	0.1952	0.2765333333333333	
Jan 18	FO - J&K	15	4	0	0.1952	0.24400000000000002	
Jan 18	Mobility - HP	0	0	0	0.1952	0	
Jan 18	FO - Punjab	30	5	0	0.1952	0.48800000000000004	
Jan 18	FO - Mumbai	3	114	0	0.1952	0.048799999999999996	
Jan 18	FO - Materials & Logistics	1	1	0	0.1952	0.016266666666666665	
Jan 18	FO - UPE	0	0	0	0.1952	0	
Jan 18	B2B	14	1	0	0.1952	0.22773333333333334	Sobhanbabu Chunduru
Jan 18	Cloud engagement	3	6	0	0.1952	0.048799999999999996	Sobhanbabu Chunduru
Jan 18	Business Development	0	1	0	0.1952	0	
Jan 18	Oredoo	0	0	0	0.1952	0	
Jan 18	OOCE - Cloud Ops Management	0	0	0	0.1952	0	
Jan 18	OOCE - Cloud Prod Management	0	0	0	0.1952	0	
Jan 18	OOCE - Cloud Cust Exp Management	0	0	0	0.1952	0	
Jan 18	OOCE - Cloud Bus Development	0	0	0	0.1952	0	
Jan 18	Business Development	0	0	0	0.1952	0	
Jan 18	OOCE - Cloud Solution Architect	0	0	0	0.1952	0	
Jan 18	Wireless Delivery	1	1	0	0.1952	0.016266666666666665	
Jan 18	PT Smart Telecom - Network Audit Assignm	1	0	0	0.1952	0.016266666666666665	
Jan 18	Planview	3	2	0	0.1952	0.048799999999999996	Sobhanbabu Chunduru
Jan 18	AT & T	231	53	5	0.1952	3.7576	Sobhanbabu Chunduru
Jan 18	AT &T Onshore	0	0	0	0.1952	0	
Jan 18	Wireline - East Region	1	0	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	Mobility - HP	0	0	0	0.1952	0	
Jan 18	Wireline - North Region	0	0	0	0.1952	0	
Jan 18	Mobility - UPE	0	0	0	0.1952	0	
Jan 18	Mobility - ANP	0	0	0	0.1952	0	
Jan 18	Wireline - South Region	0	0	0	0.1952	0	
Jan 18	Mobility - RJ	0	0	0	0.1952	0	
Jan 18	Mobility - ROM	0	0	0	0.1952	0	
Jan 18	MES6240	23	6	0	0.1952	0.3741333333333333	Sobhanbabu Chunduru
Jan 18	Business Operations	0	0	0	0.1952	0	
Jan 18	Business Excellence	0	0	0	0.1952	0	
Jan 18	Sterlite	1	10	0	0.1952	0.016266666666666665	Neeraj Sonker
Jan 18	SOC	2	0	0	0.1952	0.03253333333333333	Neeraj Sonker
Jan 18	NOC	9	4	0	0.1952	0.1464	
Jan 18	TATASKY-TATASKY	0	0	0	0.1952	0	
Jan 18	TATASKY	0	0	0	0.1952	0	
Jan 18	Emirates	14	1	0	0.1952	0.22773333333333334	Sobhanbabu Chunduru
Jan 18	Service Assurance	0	0	0	0.1952	0	
Jan 18	Service Assurance	3	2	0	0.1952	0.048799999999999996	
Jan 18	Wireless Delivery	0	1	0	0.1952	0	
Jan 18	Projects	3	5	0	0.1952	0.048799999999999996	
Jan 18	Cable Operations	0	0	0	0.1952	0	
Jan 18	NOC India ( IP, RF & TX)	0	0	0	0.1952	0	
Jan 18	Back Office Provisioning	0	0	0	0.1952	0	
Jan 18	NOC TTL	0	0	0	0.1952	0	
Jan 18	TTL MPLS NOC	0	0	0	0.1952	0	
Jan 18	SQM	0	0	0	0.1952	0	
Jan 18	SQM-TTL	0	0	0	0.1952	0	
Jan 18	Head Service Delivery&Assurance	0	0	0	0.1952	0	
Jan 18	Service Delivery & Assurance	0	0	0	0.1952	0	
Jan 18	Telx	2	0	0	0.1952	0.03253333333333333	Sobhanbabu Chunduru
Jan 18	Inventory Clean up	3	9	0	0.1952	0.048799999999999996	Sobhanbabu Chunduru
Jan 18	Inventory Management	0	0	0	0.1952	0	
Jan 18	Orange Inventory Clean up	0	0	0	0.1952	0	
Jan 18	Sales	0	0	0	0.1952	0	
Jan 18	Business Development	0	0	0	0.1952	0	
Jan 18	Vodafone	0	0	0	0.1952	0	
Jan 18	Tata - Cloud Services	0	1	0	0.1952	0	
Jan 18	Wireline - North Region	0	0	0	0.1952	0	Neeraj Sonker
Jan 18	Wireline - South Region	0	0	0	0.1952	0	
Jan 18	Wireline - West Region	0	0	0	0.1952	0	
Jan 18	Wireline - Corporate	0	0	0	0.1952	0	
Jan 18	Wireline - East Region	0	0	0	0.1952	0	
Jan 18	Wireline - Satellite Operations	0	0	0	0.1952	0	
Jan 18	Mobility - RJ	0	0	0	0.1952	0	
Jan 18	Wireline - Row Region	0	0	0	0.1952	0	
Jan 18	Mobility - TN	0	0	0	0.1952	0	
Jan 18	Mobility - KER	0	0	0	0.1952	0	
Jan 18	Mobility - UPE	0	0	0	0.1952	0	
Jan 18	Mobility - MPCG	0	0	0	0.1952	0	
Jan 18	Mobility - UPW	0	0	0	0.1952	0	
Jan 18	Mobility - GJ	0	0	0	0.1952	0	
Jan 18	Mobility - ANP	0	0	0	0.1952	0	
Jan 18	Mobility - Punjab	0	0	0	0.1952	0	
Jan 18	Mobility - HP	0	0	0	0.1952	0	
Jan 18	Mobility - KAR	0	0	0	0.1952	0	
Jan 18	Mobility - Haryana	0	0	0	0.1952	0	
Jan 18	Mobility - ROM	0	0	0	0.1952	0	
Jan 18	Mobility - J&K	0	0	0	0.1952	0	
Jan 18	Field Operations - Wireline	0	0	0	0.1952	0	
Jan 18	Mobility - HM	0	0	0	0.1952	0	
Jan 18	Mobility - Corporate	0	0	0	0.1952	0	
Jan 18	Mobility - North	0	0	0	0.1952	0	
Jan 18	Mobility - West	0	0	0	0.1952	0	
Jan 18	NBN Design Operations	6	58	5	0.1952	0.09759999999999999	Sobhanbabu Chunduru
Jan 18	NBN Design Operations	2	16	1	0.1952	0.03253333333333333	
Jan 18	NBN : Service stream Designers	1	0	0	0.1952	0.016266666666666665	
Jan 18	Practice	0	0	0	0.1952	0	
Jan 18	Pre Sales & Solutions	0	0	0	0.1952	0	
Jan 18	Business Operations & Planning	0	0	0	0.1952	0	
Jan 18	Marketing & Communications	0	0	0	0.1952	0	
Jan 18	NAM	0	0	0	0.1952	0	
Jan 18	Legal	0	0	0	0.1952	0	
Jan 18	Tata Sky-SOC	0	0	0	0.1952	0	
Jan 18	Tata Sky-NOC	0	0	0	0.1952	0	
Jan 18	Wireless Delivery	0	0	0	0.1952	0	
Jan 18	Chairman's office	0	0	0	0.1952	0	
Jan 18	CEO' s Office	0	0	0	0.1952	0	
Jan 18	Executive Assistant	0	0	0	0.1952	0	
Jan 18	Wireless Delivery	0	0	0	0.1952	0	
Jan 18	Cable Operations	0	0	0	0.1952	0	
Jan 18	TTL MPLS NOC	0	0	0	0.1952	0	
Jan 18	Partnerships & Alliances	0	0	0	0.1952	0	
Jan 18	Wireline - South Region	0	0	0	0.1952	0	
Jan 18	Process consulting	0	0	0	0.1952	0	
Jan 18	Project Management support and Designing NOC	4	1	0	0.1952	0.06506666666666666	
Jan 18	Orange SA Laas	1	1	0	0.1952	0.016266666666666665	
Jan 18	NGENA Discovery	0	0	0	0.1952	0	
Jan 18	GIS and Cramer Project	0	0	0	0.1952	0	
Jan 18	VHA Aus	1	0	0	0.1952	0.016266666666666665	
Jan 18	TCTSL	0	0	0	0.1952	0	
Jan 18	SD-WAN Validation & Testing	1	1	0	0.1952	0.016266666666666665	
Jan 18	Design Centre FTTx Services	18	1	1	0.1952	0.2928	
Jan 18	ST Telemedia	0	0	0	0.1952	0	
Jan 18	STT L1 and L2 Services	4	0	0	0.1952	0.06506666666666666	
Jan 18	Google Adwords Callmetrics	0	0	0	0.1952	0	
Jan 18	VHA PS Core Engineering	0	1	0	0.1952	0	
Jan 18	NBN Consultancy Services	0	5	1	0.1952	0	
Jan 18	CEO' s Office	0	0	0	0.1952	0	
Jan 18	Ooredoo Qatar DC consultancy	0	0	0	0.1952	0	
Jan 18	Network Inventory and audit	0	0	0	0.1952	0	
Jan 18	Fixed planning and engineering	0	0	0	0.1952	0	
Jan 18	Juniper	18	0	1	0.1952	0.2928	
Jan 18	Cisco Systems Incorporation	5	0	4	0.1952	0.08133333333333334	
Jan 18	SON Transformation	4	3	2	0.1952	0.06506666666666666	
Jan 18	Enterprise Service Solutions	0	3	3	0.1952	0	
Jan 18	NOC Automation & Predictive Analytics POC	1	0	0	0.1952	0.016266666666666665	
Jan 18	Delivery Excellence	1	0	0	0.1952	0.016266666666666665	
Jan 18	Prereadiness of Metro network rearchitecture	1	0	0	0.1952	0.016266666666666665	
